,Tweets,User,User_location,fav_count,rt_count,tweet_date
1234,"@elonmusk Let's all stay home and stay safe??
#IndiaFightsCorona

@Vijayabaskarofl @TNDeptofHealth @MoHFW_INDIA… https://t.co/KPenm27geD",z????????????????z??,somewherenoonefoundme...,0,0,2020-05-31 05:44:02
1235,"Now we need to prioritise things !

Health
Work 
Social

So you need to think before leave your house. 

Real battl… https://t.co/4Ehv30fQNT",Brijesh,,0,0,2020-05-31 05:43:56
1236,"RT @airnewsalerts: Safely transporting lakhs of labourers in trains and buses, caring for their food, arranging for their quarantine in eve…",AIR News Agartala,"Agartala, Tripura, India",0,10,2020-05-31 05:43:50
1237,"RT @airnewsalerts: Safely transporting lakhs of labourers in trains and buses, caring for their food, arranging for their quarantine in eve…",Rajagopalan S.Raman,"Chennai,India",0,10,2020-05-31 05:43:48
1238,"RT @airnewsalerts: Safely transporting lakhs of labourers in trains and buses, caring for their food, arranging for their quarantine in eve…",Bharath BJP G Murugadassan Auditor,"Pondicherry, India",0,10,2020-05-31 05:43:44
1239,"@PMOIndia We all are stand with you Shri Narendra Modi Ji.
#coronavirus 
#IndiaFightsCorona 
#MannKiBaat",Vaibhav Kaushik ???? #India #StayAtHome #StaySafe,"Najafgarh, New Delhi, India",1,2,2020-05-31 05:43:39
1240,@airnewsalerts I too donate my contribution for #FeedTheNeedy in Adivasi People's &amp; I donate my small amount of mon… https://t.co/nIA1hid4RH,Srinivas Goud #StayHomeStaySafe ????,India,0,0,2020-05-31 05:43:39
1241,"Safely transporting lakhs of labourers in trains and buses, caring for their food, arranging for their quarantine i… https://t.co/s4Yaf7DrtZ",All India Radio News,"New Delhi, India",37,10,2020-05-31 05:43:29
1242,"RT @apjithender: Please read the letter by PM @narendramodi. He talks about the year gone by and what lies ahead. 

#modi2 #ModiHaiTohMumki…",Prasadrao Lingampally,"Parkal, India",0,5,2020-05-31 05:43:26
1243,"RT @airnewsalerts: This is the situation of every Corona affected country in the world- India is no exception: #PMonAIR 

#IndiaFightsCoron…",AIR News Agartala,"Agartala, Tripura, India",0,6,2020-05-31 05:43:24
1244,"RT @airnewsalerts: Battle against Corona is being fiercely waged in country through collective efforts. When we glance at the world, we can…",CV,,0,8,2020-05-31 05:43:15
1245,"RT @timesofindia: Now, flights are operatiing, Sharmik Special trains are running along with some more special trains. It is important to b…",Ram Prasad,,0,2,2020-05-31 05:43:05
1246,"RT @HardiSpeaks: New Guidelines &amp; National Directives for phased re-opening, issued by MHA, GoI, w.e.f June, 1, 2020. 

Within Containment…",Dima Hasao Police,"Haflong, India",0,85,2020-05-31 05:42:58
1247,"#MKB Speaking of those affected by #Coronavirus with newer challenges and consequent hardships, a scourge that does… https://t.co/L3oMfPy06K",ALL INDIA RADIO,India,5,6,2020-05-31 05:42:40
1248,RT @ROBJammuKashmir: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order t…,"Field Outreach Bureau,Anantnag(J&K)","Srinagar,J&K",0,2,2020-05-31 05:42:29
1249,"RT @Suriya_offl: Let's all stay home and stay safe??
#IndiaFightsCorona

@Vijayabaskarofl @TNDeptofHealth @MoHFW_INDIA https://t.co/q2BuBYDv…",basil,,0,22476,2020-05-31 05:42:29
1250,"RT @airnewsalerts: This is the situation of every Corona affected country in the world- India is no exception: #PMonAIR 

#IndiaFightsCoron…",Bharath BJP G Murugadassan Auditor,"Pondicherry, India",0,6,2020-05-31 05:42:28
1251,RT @airnewsalerts: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order to…,AIR News Imphal,"Imphal, India",0,7,2020-05-31 05:42:23
1252,"RT @airnewsalerts: This is the situation of every Corona affected country in the world- India is no exception: #PMonAIR 

#IndiaFightsCoron…",Hriday Nandan,,0,6,2020-05-31 05:42:18
1253,@PMOIndia #mannkibaat simple and most effective way of Hon Sri @narendramodi ji to connect with citizens of India.… https://t.co/NAA3UxAJrj,adi,Mumbai,0,0,2020-05-31 05:42:13
1254,Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In orde… https://t.co/rtKD3Yyt4b,"Regional Outreach Bureau, J&K",Jammu And Kashmir,2,2,2020-05-31 05:42:13
1255,"This is the situation of every Corona affected country in the world- India is no exception: #PMonAIR 

#IndiaFightsCorona | #MannKiBaat",All India Radio News,"New Delhi, India",10,6,2020-05-31 05:42:10
1256,"Cart puller Gautam Das from Agartala has been feeding the poor and needy every day, using the money from his daily… https://t.co/wu1HrNQLl1",PIB in Maharashtra ???? #MaskYourself ??,"Mumbai, India",1,1,2020-05-31 05:41:58
1257,RT @BeingSalmanKhan: Thank u ?? @CMOMaharashtra @Iamrahulkanal @MumbaiPolice  #IndiaFightsCorona,.,Salmanistan,0,4009,2020-05-31 05:41:43
1258,RT @airnewsalerts: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order to…,AIR News Ahmedabad,"Navrangpura, Ahmadabad, India",0,7,2020-05-31 05:41:38
1259,RT @airnewsalerts: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order to…,AIR News Agartala,"Agartala, Tripura, India",0,7,2020-05-31 05:41:37
1260,"RT @CISFHQrs: #IndiaFightsCorona
#CoronaWarriors 
#CISF fire wing personnel of FSTPP Farakka, Murshidabad (West Bengal)  carried out saniti…",Rajesh,,0,16,2020-05-31 05:41:37
1261,RT @airnewsalerts: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order to…,AIR News Nagpur,"Nagpur, India",0,7,2020-05-31 05:41:30
1262,"Now, flights are operatiing, Sharmik Special trains are running along with some more special trains. It is importan… https://t.co/SdSYWOJ4p2",The Times Of India,New Delhi,19,2,2020-05-31 05:41:29
1263,"RT @Parag_Kar: Indian Quarterly GDP Growth (FY 2014 till 2019) 

From Q3 2017 it has only seen a falling trend, and with Corona, god knows…",Jimu Chatterjee,Delhi,0,5,2020-05-31 05:41:24
1264,"RT @CISFHQrs: #IndiaFightsCorona

#CISF is always there to help the citizens of the country in need.
#CISF personnel of 8th Res. Bn. Jaipur…",Rajesh,,0,17,2020-05-31 05:41:20
1265,RT @Jb21bh: The ground realities in #Maharashtra is horrific and only God can save the people.The #UddhavThackeray led govt has completely…,Sumita Purohit Bhatt????????,Chandigarh,0,11,2020-05-31 05:41:17
1266,"RT @KVS_HQ: Three #KV Students won Motivational Prize in the 3rd Category with Rs. 5000/- Cash Prize:

1. Parool Gautam, Class 12, #KV GC,…",Rajesh,,0,18,2020-05-31 05:41:15
1267,"RT @PIBMumbai: PM @narendramodi recalls the service mindset of C Mohan from Tamil Nadu, who runs a saloon in Madurai, he contributed Rs. 5…",AIR News Nagpur,"Nagpur, India",0,2,2020-05-31 05:41:14
1268,"RT @airnewsalerts: Indian Council of Medical Research, #ICMR says that a total 1,25,428 samples of #coronavirus were tested in the last 24…",Rishav Baishya,Delhi,0,14,2020-05-31 05:41:13
1269,"RT @knowthenation: Getting ahead of himself.

#Kejriwal #Delhi #IndiaFightsCorona https://t.co/2vKLev4QYz",???? ??????? ???? ??????? Ranit Biswas,India,0,13,2020-05-31 05:41:08
1270,RT @airnewsalerts: You must have observed that a person devoted to the service of others never suffers from any kind of depression or tensi…,santosh jha.,"New Delhi, India",0,13,2020-05-31 05:41:06
1271,"RT @airnewsalerts: The recovery rate of the #COVID19 patients has increased to 66.60% in Rajasthan. 

#IndiaFightsCorona https://t.co/mo8A0…",Rishav Baishya,Delhi,0,13,2020-05-31 05:41:04
1272,RT @Jb21bh: The ground realities in #Maharashtra is horrific and only God can save the people.The #UddhavThackeray led govt has completely…,?? ???????? ??,??? ?? ????? ??? ? ,0,11,2020-05-31 05:41:03
1273,"RT @airnewsalerts: With utmost precautions, flights have resumed; industry too is returning to normalcy; thus, opening up a major segment o…",Rishav Baishya,Delhi,0,9,2020-05-31 05:40:58
1274,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",saransh,India,0,92,2020-05-31 05:40:42
1275,RT @airnewsalerts: Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In order to…,Bharath BJP G Murugadassan Auditor,"Pondicherry, India",0,7,2020-05-31 05:40:33
1276,"RT @drm_apdj: Lunch packets containing Veg Biriyani, pickle, Bread, Dry Sabji, Banana &amp; 2 Railneer bottles were served to each of 1650 pass…",mahua biswas,,0,3,2020-05-31 05:40:26
1277,"PM @narendramodi recalls the service mindset of C Mohan from Tamil Nadu, who runs a saloon in Madurai, he contribut… https://t.co/jeS12QYltP",PIB in Maharashtra ???? #MaskYourself ??,"Mumbai, India",1,2,2020-05-31 05:40:25
1278,"RT @CISFHQrs: #IndiaFightsCorona

Team #CISF ensuring ration &amp; other essential commodities reaches underprivileged section.
#CISF personnel…",Rajesh,,0,21,2020-05-31 05:40:19
1279,"RT @PIB_India: #BreakTheStigma 

Share your struggles with your loved ones and emerge stronger - @SrBachchan 

Together we will fight #COVI…",Varsha Shukla Pathak,,0,31,2020-05-31 05:40:18
1280,Work being done in our labs on Corona vaccine is being keenly observed by the world and we are hopeful too. In orde… https://t.co/TmQQPne3vG,All India Radio News,"New Delhi, India",13,7,2020-05-31 05:40:17
1281,RT @JainNirmal: #PMCARES India Dares.. IIFL Group @IIFLCorporate @IIFLWEALTH makes humble contribution of ?5 crores to PM CARES fund to hel…,Sonal Parikh,,0,727,2020-05-31 05:40:13
1282,"RT @FobDaltonganj: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983
??…","Field Outreach Bureau,Gaya",,0,2,2020-05-31 05:40:12
1283,RT @airnewsalerts: You must have observed that a person devoted to the service of others never suffers from any kind of depression or tensi…,AIR News Imphal,"Imphal, India",0,13,2020-05-31 05:40:09
1284,"RT @PIB_India: #Coronavirus doesn't discriminate, why should we?

Listen to veteran actor @SrBachchan, Do not let the patients recovering f…",Varsha Shukla Pathak,,0,78,2020-05-31 05:40:08
1285,"RT @airnewsalerts: The recovery rate of the #COVID19 patients has increased to 66.60% in Rajasthan. 

#IndiaFightsCorona https://t.co/mo8A0…",Shivansh Tiwari,"??????? (?.???) ,???? ",0,13,2020-05-31 05:40:07
1286,"RT @airnewsalerts: Battle against Corona is being fiercely waged in country through collective efforts. When we glance at the world, we can…",AIR News Imphal,"Imphal, India",0,8,2020-05-31 05:40:06
1287,"RT @CISFHQrs: #IndiaFightsCorona
#CoronaWarriors 

#CISF Unit RTPP Purulia distributed dry ration to needy families of Kewapathan , Bhaldub…",Rajesh,,0,14,2020-05-31 05:40:05
1288,"RT @airnewsalerts: The challenges facing the country too are of a different kind, yet Corona did not spread as fast as it did in other coun…",AIR News Imphal,"Imphal, India",0,7,2020-05-31 05:40:03
1289,RT @rsprasad: IT units/ startups operating from 60 STPI Centers across India have been granted waiver from paying rental for period between…,Suhas,,0,2211,2020-05-31 05:39:54
1290,"RT @ROBJammuKashmir: Battle against Corona is being fiercely waged in country through collective efforts. When we glance at the world, we c…","Field Outreach Bureau,Anantnag(J&K)","Srinagar,J&K",0,1,2020-05-31 05:39:49
1291,"Lunch packets containing Veg Biriyani, pickle, Bread, Dry Sabji, Banana &amp; 2 Railneer bottles were served to each of… https://t.co/aJXYWtbp09",DRM APDJ,Alipurduar Jn PIN - 736123,19,3,2020-05-31 05:39:34
1292,"RT @stpiindia: Using emerging tech-based apps to solve complex problems, especially during a crisis like #COVID19 is now a life-saving oppo…",surya singh,,0,120,2020-05-31 05:39:30
1293,"RT @airnewsalerts: With utmost precautions, flights have resumed; industry too is returning to normalcy; thus, opening up a major segment o…",AIR News Kohima,"Kohima, India",0,9,2020-05-31 05:39:29
1294,RT @airnewsalerts: You must have observed that a person devoted to the service of others never suffers from any kind of depression or tensi…,AIR News Aizawl,"Aizawl, India",0,13,2020-05-31 05:39:23
1295,"RT @PIBShillong: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
?? Active Cases - 89995
?? Cured/Discharged- 86983
??…",AIR News Shillong ~STAY HOME STAY SAFE~,"Shillong, India",0,4,2020-05-31 05:39:23
1296,"RT @airnewsalerts: Battle against Corona is being fiercely waged in country through collective efforts. When we glance at the world, we can…",AIR News Aizawl,"Aizawl, India",0,8,2020-05-31 05:39:15
1297,"All you need to know about lockdown 5 explained 

#Lockdown5 #LockdownExtended #coronavirus #Covid_19… https://t.co/b3QEOUQyeP",Shivalik Journal,"Noida, India",0,0,2020-05-31 05:38:59
1298,"RT @drm_apdj: 1596 passengers travelling by 09673 Nandurbar-Guwahati Shramik spl were offered Bicuit, Cake, Bhujiya Packets &amp; 2 bottles of…",Masala Dosa,Mylapore,0,6,2020-05-31 05:38:57
1299,"RT @NewsMobileIndia: #COVID19 | Top 10 developments in India this #Sunday morning 

#CoronavirusPandemic #CoronavirusLockdown 
#IndiaFights…",Shweta Mishra,"New Delhi, India",0,3,2020-05-31 05:38:50
1300,"don't forget ,Lockdown is removed not Corona 
#IndiaFightsCorona #indianyouth 
#aajtak #MannKiBaat #pmoindia… https://t.co/eIBIs7wClY",Kalp Chotaliya,"??????, ????",0,0,2020-05-31 05:38:40
1301,RT @airnewsalerts: You must have observed that a person devoted to the service of others never suffers from any kind of depression or tensi…,SALIAMMA MATHEW.,Universe ,0,13,2020-05-31 05:38:34
1302,"RT @knowthenation: Getting ahead of himself.

#Kejriwal #Delhi #IndiaFightsCorona https://t.co/2vKLev4QYz",Vikas Kumar ????,,0,13,2020-05-31 05:38:24
1303,"The woman’s body had been handed over to her family with specific #instructions to not open the body bag, however,… https://t.co/PKwxLCb80Z",The Logical Indian,India,14,1,2020-05-31 05:38:23
1304,"RT @HubKdh: NO TOBACCO DAY ??

Stop' you are burning your life.

#notobacco #notobaccoday #worldnotobaccoday #nocigarettes #staysafe #stayho…",Keyur Thakkar,,0,1,2020-05-31 05:38:19
1305,"RT @airnewsalerts: My dear countrymen, Namaskar! 

Our #MannKiBaat too has not remained untouched by the effect of Corona: #PMonAIR 

#Indi…",AIR News Aizawl,"Aizawl, India",0,15,2020-05-31 05:38:18
1306,"RT @airnewsalerts: Indian Council of Medical Research, #ICMR says that a total 1,25,428 samples of #coronavirus were tested in the last 24…",Anantha Ravindra," India, Andhra Pradesh",0,14,2020-05-31 05:38:10
1307,"Sir @ajaydevgn show some gutsy &amp; stop advertising pan masala/gutka now. 

#lockdown5  #Unlock1 #IndiaFightsCorona https://t.co/L27oMm1elr",Yash Wardhan,"New Delhi, India",1,0,2020-05-31 05:38:06
1308,"#MannKiBaat | It is important to be even more vigilant as major chunk of economy has opened up, says PM… https://t.co/XJnyZZuLdc",Oneindia News,India,1,1,2020-05-31 05:37:55
1309,RT @airnewsalerts: You must have observed that a person devoted to the service of others never suffers from any kind of depression or tensi…,AIR News Patna,"Patna, India",0,13,2020-05-31 05:37:54
1310,"Temperature testing is considered a health-related examination for coronavirus. Accordingly, compulsory temperature… https://t.co/SRy9N04RNu",Tirupati Marketing,"IMT, Manesar - Gurugram   &   Kadi, Mehsana - Gujarat",0,0,2020-05-31 05:37:53
1311,"RT @airnewsalerts: The challenges facing the country too are of a different kind, yet Corona did not spread as fast as it did in other coun…",AIR News Patna,"Patna, India",0,7,2020-05-31 05:37:50
1312,"RT @airnewsalerts: With utmost precautions, flights have resumed; industry too is returning to normalcy; thus, opening up a major segment o…",AIR News Aizawl,"Aizawl, India",0,9,2020-05-31 05:37:49
1313,"Does the virus become more potent after 9PM? Let’s face it...we are only prolonging the torture of lockdown, not st… https://t.co/JcZBoMY6lu",kiran chavan,,0,0,2020-05-31 05:37:42
1314,"RT @knowthenation: Getting ahead of himself.

#Kejriwal #Delhi #IndiaFightsCorona https://t.co/2vKLev4QYz",Sarthi,,0,13,2020-05-31 05:37:36
1315,RT @BeingSalmanKhan: Thank u ?? @CMOMaharashtra @Iamrahulkanal @MumbaiPolice  #IndiaFightsCorona,???? ?????,"Madhya Pradesh, India",0,4009,2020-05-31 05:37:36
