,Tweets,User,User_location,fav_count,rt_count,tweet_date
697,"RT @srithh: No need e-pass for inter/intra state travel

Wish farm produce get decent prices 
#COVID19India https://t.co/h5IaDmRSRU",srinivas reddy,,0,3,2020-05-31 05:22:59
698,"Jaipur heating up again. 

#StayHomeStaySafe #COVID19India #Rajasthan https://t.co/MhmKcvkXg1",Manav Malhotra,India,2,0,2020-05-31 05:22:51
699,"Corona warriors from Huban Technologies. As a part of our social responsibilities, our team carried out food distri… https://t.co/q1l6UmLYRS",Huban Technologies,,0,0,2020-05-31 05:22:26
700,"@TMCaTweetAway
@malavi_sandeep
#vijaysinghal
#COVID19India
@technocarengo
 Directive of TMC is good but need to be… https://t.co/ra39HVTisJ",Meenaxee Padhy,Thane,0,0,2020-05-31 05:22:13
701,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",SV,"Pune, India",0,219,2020-05-31 05:21:51
702,"RT @ranjona: If laypersons raise questions about the efficacy of a badly planned lockdown, we get called prophets of doom.
This letter is b…",Anahita Mukherji,San Francisco Bay Area,0,20,2020-05-31 05:21:49
703,RT @RutvijJoshi: It is highly inhuman that during the Pandemic of #Covid_19 there are private schools who are exploiting the situation by d…,Prashant Solanki,Vadodara Gujarat,0,4,2020-05-31 05:21:33
704,"RT @Daksh39729301: General Promotion on Internal Assisment and Previous Semester Or Exams during Corona.

#GeneralPromotionToMPStudent #Gen…",Abhishek Kumar,,0,3,2020-05-31 05:21:18
705,Feeling stress free as my Covid 19 report came negative. Now I'm allowed to leave the hotel and will have to home q… https://t.co/hbcePzND8C,Arghya Das,"Mumbai, India",1,0,2020-05-31 05:21:17
706,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",jagatjiva,,0,219,2020-05-31 05:21:01
707,"RT @abantika77: Full text of the Joint statement by IPHA, IAPSM &amp; Indian Association of Epidemiologists #communitytransmission #COVID19Indi…",Vidya Bhushan Arora,New Delhi,0,11,2020-05-31 05:20:54
708,"RT @abantika77: Full text of the Joint statement by IPHA, IAPSM &amp; Indian Association of Epidemiologists #communitytransmission #COVID19Indi…",Rakesh Patel,,0,11,2020-05-31 05:20:42
709,Genuinely happy to see this. #COVID19India https://t.co/wNi6eF60UJ,???????? ????????,NorthEast India,0,0,2020-05-31 05:20:10
710,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Lav,"Jodhpur, India",0,219,2020-05-31 05:19:42
711,"RT @MalayalamReview: Night curfew from 9 pm to 5 am throughout the country!!!

#COVID19India",Amal K R,"Palakkad(kerala),India",0,19,2020-05-31 05:19:32
712,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",aranya sen,"Kolkata, India",0,219,2020-05-31 05:19:14
713,"10:90 is King! King woh jo aisa offer haath se jaane na de, kyuki bache hai abb sirf 9 din!

Book your dream home w… https://t.co/JelQPbxWJa",PropCASA,Noida,0,0,2020-05-31 05:19:06
714,#coronavirusinindia #COVID19India why is govt. talking about unlock 1.0 when the trends says completely otherwise. https://t.co/i6hIWTVwGc,Neelesh Srivastava,Noida,1,0,2020-05-31 05:18:52
715,"RT @city19web: #Maharashtra punched hard enough on 29th to flatten the curve of whole india but that's only for few days.

Marginal increas…",Rao Deepak Yadav,"Jaipur,Rajasthan,India ????",0,4,2020-05-31 05:18:51
716,"even though the death ratio is low 
if i die of #coronavirus and later somebody else find vaccine i will be very di… https://t.co/jjmKMVBYgZ",Digital Life,Everywhere,0,0,2020-05-31 05:18:49
717,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Pradeep Kain,NCR,0,875,2020-05-31 05:18:43
718,"Lock ?? Down 4.0 
..
..
..
..
..
..
..
#COVID19India Mobile Camera ?? Shots on  @motorolaindia #lockdown4_0… https://t.co/1mCIaTFSUZ",Bairapaga Dayaker,"Hyderabad, India",0,0,2020-05-31 05:18:00
719,"RT @ninad_rashinkar: My mom's a #COVID19India patient, she has been quarantined and is being taken care of in one of the best possible ways…",saurabh(sob),jaipur,0,1,2020-05-31 05:17:57
720,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",N menon,,0,219,2020-05-31 05:17:53
721,"Be Negative.

#COVID19India",Aisi Taisi Teri,"Haryana, Delhi, India",0,0,2020-05-31 05:17:47
722,"RT @ranjona: If laypersons raise questions about the efficacy of a badly planned lockdown, we get called prophets of doom.
This letter is b…",Shakeel Gundagi,Pune,0,20,2020-05-31 05:17:27
723,"RT @ranjona: If laypersons raise questions about the efficacy of a badly planned lockdown, we get called prophets of doom.
This letter is b…",charanjit singh,,0,20,2020-05-31 05:17:17
724,"RT @ranjona: If laypersons raise questions about the efficacy of a badly planned lockdown, we get called prophets of doom.
This letter is b…",Petrol_Head,India,0,20,2020-05-31 05:17:16
725,"RT @DataGuyRedux: #COVID19India #COVIDUpdates #Covid_19 #Covid_19india #COVID__19 

Total cases -: 181826
New Cases -: 8332
Growth rate -:…",Heisenberg,,0,20,2020-05-31 05:16:52
726,"If laypersons raise questions about the efficacy of a badly planned lockdown, we get called prophets of doom.
This… https://t.co/1JlVI04tKV",ranjona banerji: prophet of doom,Dehradun,35,20,2020-05-31 05:16:31
727,"RT @therightdoctors: How COVID-19 attacks your Heart and Lungs | Dr Ravindra Mehta In Conversation with Dr OP Yadava
https://t.co/CT9ysUtNq…",Nikhitha Chowdary Atluri,,0,1,2020-05-31 05:16:20
728,"RT @tv5newsnow: Breaking News : ??? ??????? ????????? ????? .. | Corona Updates in Andhra Pradesh | TV5

Watch Full Video : https://t.co/Cq…",vijay raj k,"Andhra Pradesh, India",0,3,2020-05-31 05:16:18
729,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Narayan Chaudhari,,0,219,2020-05-31 05:15:54
730,"RT @srithh: No need e-pass for inter/intra state travel

Wish farm produce get decent prices 
#COVID19India https://t.co/h5IaDmRSRU",Sri #StayhomeSaveLives,,0,3,2020-05-31 05:15:32
731,"RT @DataGuyRedux: #COVID19India #COVIDUpdates #Covid_19 #Covid_19india #COVID__19 

Total cases -: 181826
New Cases -: 8332
Growth rate -:…",Ash Rockzz,India,0,20,2020-05-31 05:15:25
732,"#COVID19India #COVIDUpdates #Covid_19 #Covid_19india #COVID__19 

Total cases -: 181826
New Cases -: 8332
Growth ra… https://t.co/vKMQTQFOoh",The Data Guy,,22,20,2020-05-31 05:15:20
733,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",rk angrish,Bahal bhiwani haryana,0,219,2020-05-31 05:15:05
734,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Vivek Kumar Nain,???? ,0,219,2020-05-31 05:14:51
735,"General Promotion is not a demand but a necessity of time. 
JAAN HAI TO JAHAN HAI..!! ????… https://t.co/VxCrpAo4wU",Utkarsh Singh Chauhan,Gwalior,4,2,2020-05-31 05:14:50
736,Is RGPV or M.P Govt. capable of replacing a son/daughter of a family if something happens to them? We know exams ar… https://t.co/6AkC0kWOY0,Utkarsh Singh Chauhan,Gwalior,4,1,2020-05-31 05:14:49
737,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Jay,"Mumbai, India",0,219,2020-05-31 05:14:48
738,Not at all a good sign #COVID19India #Pondicherry https://t.co/YRxqoeyMHF,????????™,India,1,0,2020-05-31 05:14:13
739,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Abhishek Garg,India,0,219,2020-05-31 05:14:11
740,@panchmukesh Halo! please find the unroll here: @ShamikaRavi: #DailyUpdate #COVID19India As total cases continue to… https://t.co/gj8dfHObNw,Thread Reader App,Wherever threads are written..,1,1,2020-05-31 05:14:01
741,"Grab your Jetsteal deal now! 
Book your ticket at https://t.co/86NS6CNaV6. #covid_19 #covid19india… https://t.co/g9ybSYk7l3",JetSetGo,India,0,0,2020-05-31 05:13:47
742,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",ABS ????,"Hawaii, USA",0,219,2020-05-31 05:13:08
743,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Surendra Nath Mishra,,0,219,2020-05-31 05:13:07
744,"""There will be no restriction on inter-state and intra-state movement of persons and goods. No separate permission/… https://t.co/6UZ3rWBO5J","Abhishek Kumar Tripathi, Adv","New Delhi, India",2,0,2020-05-31 05:13:04
745,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Anupam Shukla ????? ??????,Varanasi,0,219,2020-05-31 05:12:58
746,"One of the best photo ?????
.
.
#CoronaWarriors #COVID19India #SpaceX #IndiaFightsCorona #Police https://t.co/WsOZ8nbCPK",SOUMYA PRAKASH SETHI,"Bhubaneshwar, India",0,0,2020-05-31 05:12:39
747,#Delhi becomes the second state/UT to have over 10k active cases after #Maharashtra . In last 20 days more than 340… https://t.co/dzTwgoJweL,SamdevSocialworks,Delhi,0,0,2020-05-31 05:12:32
748,#COVID19India Status as of 8 AM today https://t.co/EtQVOBk2kR,Factly,"Hyderabad, Telangana",0,1,2020-05-31 05:12:29
749,"RT @city19web: #Maharashtra punched hard enough on 29th to flatten the curve of whole india but that's only for few days.

Marginal increas…",Dhanasekar,,0,4,2020-05-31 05:12:21
750,"Naveena Nair is a gifted #deaf artist from Kerala , I submitted her drawing to be included in my story published in… https://t.co/W4zEgqKvuV",Enabled Photography,,3,1,2020-05-31 05:11:59
751,RT @mrpritam: One Salute ?? to A Real ??Dabangg Super Megastar @BeingSalmanKhan for providing Assistance to #MumbaiPolice during #COVID19Indi…,Arsh Khan.... ??,"New Delhi, India",0,18,2020-05-31 05:11:36
752,"You have successfully completed all seasons of lockdown. So Welcome to the unlock India.
#Unlock1  #COVID19India",Monika,,0,0,2020-05-31 05:11:05
753,"RT @DaharwalK: #BreakingBad 
??India adds
8380 new cases in last 24hrs

??Shakha Analysts promised us #COVID19India curves ? Flattening from…",JG,"Mumbai, India",0,12,2020-05-31 05:11:01
754,"#Maharashtra punched hard enough on 29th to flatten the curve of whole india but that's only for few days.

Margina… https://t.co/WR1HEajeb2",City 19 | Covid 19 Tracker - India and World,India,11,4,2020-05-31 05:10:43
755,RT @ckkoduri: How people die and what happens to that information is an indicator for how they lived and the level of responsibility and tr…,A. D.  Roy,"Kolkata, India",0,2,2020-05-31 05:10:37
756,Stay home stay safe #COVID19India https://t.co/Km6wjFV2A9,Rajan Pal,,1,0,2020-05-31 05:10:08
757,"even before #COVID19India  

indian economy is going through some downs .....",pavan,,1,0,2020-05-31 05:09:48
758,"A tribute to #Vadodara’s front-line warriors in this fight against a global pandemic...

A salute to Sanskari Nagar… https://t.co/IJJEdAvMyL",History Of Vadodara,"Vadodara,Gujarat, India",3,0,2020-05-31 05:09:39
759,"RT @brinderdhillon: For the sheer effort and grit #salute .  Only if some could learn from the cosy comforts of there studios ,some basic l…",MD. MODASSIR MALLICK,"nim.Tamluk,purba mednipur(W.B)",0,4,2020-05-31 05:09:38
760,"RT @fakes_takes: 3 months of no fish chicken and eggs all thanks to #CoronavirusOutbreak. 

 #COVID19India #Lockdown4 #Pune",Pune News & Retweets | ?? | ?? | ???? | ??,"Pune, Maharashtra, India",0,1,2020-05-31 05:09:34
761,"#unlockone Roll back sets in. #COVID19India has ruined the economy to a great extent. 
Grim #GDPGrowth forecasts an… https://t.co/vETh2WyxPc",sanjeev kumar patro,India,0,0,2020-05-31 05:09:29
762,"3 months of no fish chicken and eggs all thanks to #CoronavirusOutbreak. 

 #COVID19India #Lockdown4 #Pune",Ashish,India,1,1,2020-05-31 05:09:00
763,"A tribute to #Vadodara’s front-line warriors in this fight against a global pandemic...

A salute to Sanskari Nagar… https://t.co/IrktuK8t5x",Krishna Shah,"Vadodara,Gujarat, India",1,1,2020-05-31 05:08:49
764,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Praveen Sharma,New Delhi India,0,875,2020-05-31 05:08:25
765,@PrakashJavdekar #waiving_semester_fees At the moment  students belonging middle class families facing ecnomic cris… https://t.co/sVwTGEJIPh,Anil Kamat,,1,0,2020-05-31 05:07:58
766,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",??????? ???? ????,"Gorakhpur, India",0,219,2020-05-31 05:07:44
767,"RT @brinderdhillon: For the sheer effort and grit #salute .  Only if some could learn from the cosy comforts of there studios ,some basic l…",Ozymandias,127.0.0.1,0,4,2020-05-31 05:07:06
768,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Anjanikumar Tiwari,,0,219,2020-05-31 05:06:57
769,"We are all in this together against the global enemy. The more and more people we test, the closer we get to flatte… https://t.co/ZtURME4FdZ",Vedant Tidme,"?????, ????",2,0,2020-05-31 05:06:38
770,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Panda ya Polar bear,,0,875,2020-05-31 05:06:10
771,"Day 8: Sunday Special here it is, Soyabean Chunks Rice.
@Aawaazngo @FeedPPL
@dramebaz_woman
@MaloreRaechal… https://t.co/k9W10g1thF",Inder U Sharma,"Navi Mumbai, India",4,1,2020-05-31 05:05:51
772,"#COVID19India Cases @1,81,273. 6th highest in d world???

China grabs btwn 40-60 KM’s in Ladakh

Nepal draws up a ne… https://t.co/3VdNP0SX0Q",RoNak Thummar,India,0,0,2020-05-31 05:05:45
773,"RT @MsPania16: Age is just a number... ??
#SundayThoughts 
#COVID19India 
#Unlock1 #Lockdown5 https://t.co/vZ0m2dsQM2",Sassqueen,Living in LaLa Land,0,3,2020-05-31 05:05:01
774,#COVID19India summary for the last 24 hours. How are the states placed now? See attached and explore more in depth… https://t.co/UEgMIiTM3E,Outbreak India,India,0,0,2020-05-31 05:04:57
775,"@priyankagandhi #waiving_semester_fees At the moment of financial crises, all the students belonging middle class f… https://t.co/7jZzV9Vama",Anil Kamat,,1,0,2020-05-31 05:04:41
776,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Arun Tripathi,????,0,219,2020-05-31 05:04:39
777,How COVID-19 attacks your Heart and Lungs | Dr Ravindra Mehta In Conversation with Dr OP Yadava… https://t.co/QcSLajosb7,TheRightDoctors,"Hyderabad, India",1,1,2020-05-31 05:04:05
778,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Raju swami,,0,219,2020-05-31 05:03:58
779,"#IndiaFightsCorona:

#COVID19 India UPDATE:

8,380 new Cases registered today in #india 
Highest spike in a single… https://t.co/r8FEQuSIAK",Naresh ????,"Anantapur, India",0,0,2020-05-31 05:03:55
780,We all know the importance of the 3 colors like never before ! Hope RED will mean RED &amp; enable the same response fr… https://t.co/8VeEEA4xKy,Basant Dhawan,Mumbai,1,0,2020-05-31 05:03:46
781,"#COVID19India My analysis-

Recovery rate across various states in India-

#CoronaUpdatesInIndia 

Source:… https://t.co/IDuw93Ri5P",PK,Delhi,0,0,2020-05-31 05:03:34
782,"To all the experts commenting and lamenting on the #COVID19India #lockdownindia implemented by the Govt, Please als… https://t.co/6i72kqWYhy",Stockcentric,Dubai / India,2,0,2020-05-31 05:02:52
783,"#NCERT director @hk_senapaty 
in an #exclusive interview speaks to @timesofindia on a range of issues the council i… https://t.co/Ho0Jsh0COr",Manash Pratim Gohain,"New Delhi, India",1,0,2020-05-31 05:02:50
784,"@RahulGandhi #waivings_semester_fees At the moment of financial crises, all the students belonging middle class fam… https://t.co/xlJBpnDebS",Anil Kamat,,1,0,2020-05-31 05:02:49
